CHEM1315,GEOG1103,MATH1503,FMS 1013,GEOG1103B,CHEM1315B,.
CHEM1315,ENGL1113,HIST1483,MATH1914,CHEM1315B,HIST1483B,MATH1914B
DRAM1713,HON 2973,PHYS1114,P SC1113,MUTE1310,DRAM1713B,P SC1113B
CHEM1315,HIST1483,ENGL1113,MATH1914,HIST1483B,MATH1914B,CHEM1315B
COMM1113,HES 1121,HIST1483,ENGL1213,UCOL1002,HIST1483B,DMAT0123
EXPO1213,MATH2423,SPAN2223,P SC1113,P SC1113B,MATH2423B,.
ENGL1113,GEOG1103,UCOL1002,SOC 1113,AFAM2003,GEOG1103B,.
CHEM3053,MUNM1113,PHYS2514,ENGR1411,MATH2924,PHYS2514B,MATH2924B
CHEM1315,ENGL1113,HIST1493,SOC 1523,MATH1914,CHEM1315B,HIST1493B
MATH1523,DANC2412,HON 2511,ANTH1413B,MUNM2413,HON 2973,UNIV1210
CHEM1315,PSY 1113,MATH2924,ENGL1113,MATH2924B,CHEM1315B,.
GEOG1103,MATH1503,SPAN1115,HIST1493,GEOG1103B,.,.
ENGL1113,UCOL1002,ENGR1411,GERM1115,MATH2433,ENGR1411B,.
PHYS1205,GEOG1203,HIST1483,ENGR1411,MATH2934,PHYS1205B,HIST1483B
HON 2973,MUTE1130,JAPN2223,JAPN3013,OBOE2000,DANC1713,MATH1643
HON 2973,HIST1493,MUTE1130,JAPN1115,PSY 1113,HIST1493B,.
CHEM1315,FMS 1013,ENGL1213,MATH2924,CHEM1315B,MATH2924B,.
CHEM1315,MATH1523,SOC 1113,ENGR1411,UCOL1002,CHEM1315B,ENGR1411B
CHEM1315,N S 0110B,N S 1132,ENGR1411,GEOG1203,MATH2934,CHEM1315B
EXPO1213,IAS 2003,CHIN2113,ENGR1411,MATH2934,UCOL1022,IAS 2003B
ENGL1113,SOC 1113,CHEM3064,HIST1483,MATH1823,HIST1483B,CHEM3064B
EXPO1213,HIST2033,P SC1113,MATH1523,PSY 1113,P SC1113B,.
PHYS1205,RUSS1115,EXPO1113,PHYS1205B,.,.,.
JMC 1013,FR  1115,MATH1643,ANTH1113,.,.,.
ANTH1913,PHYS1205,MATH2924,ENGL2413,PHYS1205B,MATH2924B,.
ENGL1113,P SC1113,ANTH1823,PSY 1113,DMAT0113,P SC1113B,.
ENGL1113,UCOL1002,GEOL1114,PHIL1013,MATH1523,GEOL1114B,.
CHEM1315,MATH1823,MUTE1130,EUPH2010,MUTH1511,MUTH1611,MUTE1000
EXPO1213,MATH1743,MUTE1130,BIOL1124,ANTH1113,BIOL1124B,.
ECON1123,MATH1643,UCOL1002,ENGL1213,HES 2823,LING1203,ECON1123B
CHEM1315,UCOL1002,MATH1914,PSY 1113,CHEM1315B,MATH1914B,.
UNIV1210,ENGR1411,FMS 1013,UCOL1022,MATH2924,C S 1323,MATH2924B
CHEM1315,ENGL1213,MUNM1113,P SC1113,UCOL1030,P SC1113B,CHEM1315B
ANTH2203,SPAN1115,CHEM1315,ENGL2223,MUTE1290,CHEM1315B,.
CHEM1315,GEOG1213,ENGL1113,MATH1523,CHEM1315B,.,.
MATH1643,NAS 1013,UCOL1002,BIOL1114,BIOL1121,.,.
DANC2512,MATH2513B,MUNM1113,ITAL1115,PHIL1013,MUTE1310,MATH2934
HIST1493,MUNM1113,CHEM1315,MATH1914,MATH1914B,CHEM1315B,HIST1493B
MUNM1113,GERM2113,EXPO1213,ANTH1203,UCOL1022,.,.
CHEM1425,ENGR1411,GEOG1213,MATH2924,CHEM1425B,MATH2924B,ENGR1411B
CHEM3053,CH E2033,ENGR1411,HON 2973,MATH2934,CH E2002,MATH2934B
ENGL1113,PHIL1013,PHIL1113,UCOL1002,IAS 2123,.,.
ECON1113,ENGL1113,MATH1643,SOC 1113,ECON1113B,.,.
HON 2973,ITAL1115,HES 2823,PSY 1113,.,.,.
ECON1123,ENGL1113,UCOL1002,PHIL1273,HES 1981,MATH1643,PHIL1273B
CHEM1315,PSY 1113,ENGR1411,MATH2924,MATH2924B,CHEM1315B,ENGR1411B
COMM1113,ECON1123,ENGL1113,MATH1643,SOC 1113,COMM1113B,ECON1123B
CHEM1315,ENGL1113,A HI1113,MATH2924,ENGR1411,CHEM1315B,MATH2924B
DANC1713,HES 1121,PSY 1113,UCOL1002,ENGL1113,DMAT0113,.
CHEM1315,ENGL1113,SOC 1113,MATH1523,CHEM1315B,.,.
B AD1001,COMM1113,ECON1123,ENGL1113,MATH1643,ECON1123B,COMM1113B
EXPO1213,PSY 1113,BIOL1114,MATH1503,BIOL1121,.,.
ENGL1113,DRAM1713,SPAN2113,P SC1113,PSY 1113,DRAM1713B,P SC1113B
ENGL1113,BIOL1114,BIOL1121,UCOL1002,MATH1914,P SC1113,MATH1914B
MUNM1113,PHYS1311,SPAN3423,CHEM3064,ENGL1213,CHEM3064B,.
DRAM1503,MATH1473,JMC 1013,UCOL1002,WGS 1003,MATH1473B,.
DRAM1713,LAT 1115,ANTH1113,P SC1113,DRAM1713B,P SC1113B,.
CHEM1315,CEES1112,ENGL0113,MATH1523,UCOL1002,CHEM1315B,.
DRAM1713,HIST1493,BIOL1124,MATH1503,UCOL1002,DRAM1713B,BIOL1124B
HIST1723,N S 0110B,N S 1132,PHIL1113,ARAB1115,ENGL1213,.
IAS 2003,ARAB1115,PHIL1113,HON 2970,IAS 2003B,.,.
B AD1001,ECON1123,A HI1113,GEOG1114,UCOL1002,GEOG1114B,ECON1123B
EXPO1213,ASTR1504,JMC 1013,PHIL1113,PSY 1113,ASTR1504B,.
ENGL1113,CHEM1315,MATH2924,UCOL1002,CHEM1315B,MATH2924B,.
CHEM3053,ENGL1113,MATH1823,UCOL1002,ENGR1411,HIST1483,P SC1113
B AD1001,CHEM1315,GEOG1103,MATH1503,MUNM1113,GEOG1315B,.
CHEM1315,ARAB1115,ENGL1113,BIOL1134,CHEM1315B,BIOL1134B,.
CHEM1315,ECON1123,DRAM1713,PSY 1113,MATH2123,CHEM1315B,DRAM1713B
HIST1723,MUNM1113,HIST1483,ENGR1411,MATH3113,ECON1123,HIST1483B
PHYS1311,PHYS2303,ENGR1411,MATH2934,MUNM2970,PHYS2203,MATH2934B
CHEM1315,PSY 1113,ENGR1411,ANTH2203,MATH1914,CHEM1315B,MATH1914B
MUNM1113,PHYS2514,GEOG1213,MATH2924,MATH2924B,PHYS2514B,.
CHEM1315,P SC1113,ENGR1410,HON 2973,MATH1914,CHEM1315B,MATH1914B
ASTR1514,MATH1743,SPAN1115,ANTH1113,ASTR1514B,.,.
C S 2603,ASTR1514,ENGR1411,HIST1483,MATH2924,ASTR1514B,HIST1483B
B AD1001,UCOL1002,SOC 1113,ENGL1113,ECON1123,.,.
CHEM1315,MATH1523,FMS 1013,ENGL1113,CHEM1315B,.,.
B AD1001,HES 2823,UCOL1002,P SC1113,GEOG1213,P SC1113B,.
ENGL1113,PHYS2514,UCOL1002,SOC 1523,PHYS2514B,.,.
MATH1743,MUTE1130,MUTE1311,MUTH1511,MUTH1611,OBOE2010,BIOL1114
CHEM3053,DRAM2713,ENGR1411,MATH2924,HON 2973,MATH2924B,ENGR1411B
B AD1001,EXPO1213,GEOL3633,MATH1643,MUNM1113,PSY 1113,.
ECON1123,HON 2973,MATH1743,RUSS1115,ECON1123B,.,.
NAS 1013,BIOL1114,BIOL1121,MATH1523,PSY 2403,.,.
ENGL1113,UCOL1002,ENGR1411,CHEM1315,MATH1914,P SC1113,CHEM1315B
CHEM1315,ENGR1411,EXPO1213,MATH2924,MATH2924B,CHEM1315B,ENGR1411B
ENGR1411,SOC 1113,HIST1483,CHEM1315,MATH2924,MATH2924B,CHEM1315B
PSY 1113,LTRS1113,MATH1523,SPAN1115,.,.,.
MATH1503,MUNM1113,UCOL1002,BIOL1114,BIOL1121,.,.
ENGL1113,GEOG1103,HIST1483,MATH1473,UNIV1210,GEOG1103B,MATH1473B
CHEM1315,DRAM1713,HON 2973,MATH1914,ENGR1411,CHEM1315B,DRAM1713B
ENGL1113,MATH1523,PSY 1113,FMS 1013,BIOL1124,BIOL1124B,.
MUNM1113,PHYS1205,PHIL1103,MATH2934,PHYS1205B,MATH2934B,.
CHEM1315,ENGR1411,FMS 1013,ENGL1213,MATH2924,CHEM1315B,MATH2924B
AHS 1400,MATH1523,UCOL1002,BIOL1114,BIOL1121,ENGL1113,.
A HI1113,JMC 1013,PHIL1113,UCOL1002,HIST1483,.,.
CHEM1315,ENGL0113,UCOL1002,MATH2924,CHEM1315B,MATH2924B,.
CHEM1315,ENGL1113,HIST1493,PHYS2524,MATH2934,PHYS2524B,MATH2934B
COMM2003,SOC 1113,UCOL1002,MUNM1113,METR2603,DMAT0123,.
UCOL1002,BIOL1124,AFAM2003,MATH2433,BIOL1124B,.,.
ENGL1113,HIST1493,GEOG1203,MATH1523,AFAM2003,HIST1493B,.
MUNM1113,SOC 1113,MATH1503,UCOL1002,UCOL1022,RELS1113,.
ASTR1514,PSY 1113,UCOL1002,ENGL1113,ASTR1514B,.,.
CL C2383,HES 1021,ENGR1411,ANTH2203,MATH2934,FMS 1013,MATH2934B
A HI1113,MATH1473,ANTH1113,ANTH1413B,MATH1473B,.,.
ENGL1113,AHS 1400,MATH1643,PSY 1113,UCOL1002,BIOL1124,BIOL1124B
IAS 2003,ENGR1411,C S 1323,MATH2934,FR  1225,MATH2934B,C S 1323B
HES 2913,IPE 1013,SOC 1113,AFAM2003,.,.,.
B AD1001,MATH1643,SOC 1113,ENGL1113,COMM2613,.,.
B AD1001,ECON1123,MATH1503,ENGL1213,PSY 1113,ECON1123B,.
CHEM1315,ENGL1113,MATH1503,SOC 1113,CHEM1315B,.,.
CHEM1315,A HI1113,MATH1523,PSY 1113,ENGR1411,CHEM1315B,ENGR1411B
CHEM3053,MUTE1130,PHYS2514,CH E2033,CH E2002,MATH2433,PHYS2514B
CHEM1315,EXPO1213,MATH1503,P SC1113,CHEM1315B,P SC1113B,.
HIST1493,MATH1643,PSY 1113,BIOL1114,BIOL1121,HIST1493B,.
ENGL1113,HES 2913,AHS 1400,SOC 1113,UCOL1002,.,.
MATH1743,SPAN3423,P SC1113,BIOL1124,BIOL1124B,P SC1113B,.
MATH1823,SPAN1225,PSY 1113,ENGL1113,.,.,.
EDRG0122,PHIL1103,UCOL1002,MATH1503,AFAM2003,.,.
EXPO1213,SPAN2223,PSY 1113,HIST1483,MATH2924,HIST1483B,MATH2924B
CHEM1315,MUNM1022,MUTE2271,GERM1115,ENGL1113,ECON1123,CHEM1315B
CHEM1315,MATH1503,HIST1493,ENGR1411,CHEM1315B,HIST1493B,ENGR1411B
CHEM1315,ENGR1411,MATH1914,HON 2973,CHEM1315B,MATH1914B,ENGR1411B
DANC2412,AHS 1400,UCOL1002,MUNM1022,SOC 1113,ENGL0113,.
CHEM1315,DANC1813,MATH1823,P SC1113,MATH1823B,P SC1113B,CHEM1315B
CHEM3053,EXPO1213,MATH2924,ANTH1203,MUNM1113,MATH2924B,.
ECON1123,ASTR1504,P SC1113,UCOL1022,ASTR1504B,P SC1113B,ECON1123B
COMM1113,ECON1123,GEOL1003,UCOL1002,MATH1643,ECON1123B,.
MATH1473,ITAL1115,PSY 1113,UCOL1002,EXPO1213,MATH1473B,.
B AD1001,COMM1113,MATH1743,GERM1115,UCOL1002,COMM1113B,.
DANC2412,MUNM1022,UCOL1002,AFAM2003,ENGL0113,.,.
DRAM1513,PHIL1113,DRAM1612,DRAM1114,DRAM1411,DRAM4810,DRAM1114B
CHEM1315,AHS 1400,MATH1523,EXPO1213,CHEM1315B,.,.
ECON1113,ENGL1113,GEOL1104,UCOL1002,PSY 1113,GEOL1104B,ECON1113B
ECON1123,AFAM2003,MATH1643,ENGL1113,ECON1123B,.,.
AHS 1400,MATH1523,UCOL1002,PSY 2603,BIOL1114,ENGL1113,.
B AD1001,COMM1113,GEOL3633,MUNM1113,UCOL1002,DMAT0123,COMM1113B
ECON1123,ENGL1113,SOC 1113,AFAM2003,LSAL3133,ECON1123B,.
COMM1113,ECON1123,ENGL1113,MATH1743,PHIL1273,ECON1123B,COMM1113B
MATH1503,DANC1713,GERM1115,UCOL1002,.,.,.
DRAM1503,GERM1115,HIST1233,MUNM1113,.,.,.
CHEM1315,ENGL1113,SOC 1113,MATH1523,CHEM1315B,.,.
CHEM1315,ENGL1113,HIST1483,MATH1914,ENGR1411,CHEM1315B,HIST1483B
B AD1001,ECON1123,ENGL1113,ASTR1504,MATH1643,ECON1504B,.
DANC2412,DANC2512,AHS 1400,SPAN1225,BIOL1114,BIOL1121,DANC2612
ENGL1113,PSY 1113,UCOL1002,P SC1113,MATH1643,P SC1113B,.
B AD1001,CHEM1315,MATH1523,ENGR1411,UCOL1002,ENGL1113,CHEM1315B
MUNM1113,ENGR1411,CHEM1315,MATH2924,AME 2402,CHEM1315B,MATH2924B
ART 1023,ART 1013,ARTC1003,SOC 1113,HES 1041,.,.
AHS 1400,UCOL1002,BIOL1114,BIOL1121,WGS 1003,HES 1011,.
GEOL1104,MATH2433,P E 2113,PHYS2524,GEOL1104B,PHYS2524B,.
CHEM1315,ENGL1113,MATH1823,UCOL1002,GEOL1003,CHEM1315B,.
CHEM1315,AHS 1400,SPAN1115,UCOL1002,MATH1743,CHEM1315B,.
SPAN1115,SOC 1113,PHIL1113,UCOL1002,ENGL1213,.,.
ENGL1113,HIST1493,UCOL1022,BIOL1114,BIOL1121,HIST1493B,.
B AD1001,ECON1113,ENGL1113,DRAM1713,GEOG1103,MATH1643,DRAM1713B
MATH1503,SPAN1225,PSY 1113,HES 1351,.,.,.
ENGL1113,MATH1503,ITAL1115,FMS 1013,.,.,.
CHEM1315,MATH1523,MUNM1743,UCOL1002,CHEM1315B,.,.
ECON1113,MATH1743,MUNM1113,SOC 1113,ECON1113B,.,.
CHEM1425,ECON1123,FR  1225,UCOL1022,MATH1743,MUNM1113,ECON1123B
RELS1113,HIST1483,MATH1503,ASTR1514,UCOL1002,ASTR1514B,HIST1483B
COMM1113,HES 1221,PSY 1113,CHEM1315,MATH1743,COMM1113B,CHEM1315B
ENGL1113,MATH1503,UCOL1022,BIOL1114,BIOL1121,SOC 1113,.
CHEM1315,MATH1643,JAPN1115,SOC 1113,HES 1981,CHEM1315B,.
ENGL1113,PSY 1113,MATH1643,BIOL1114,UCOL1002,.,.
CHEM1315,MATH1523,ENGR1411,LIS 1013,FMS 1013,CHEM1315B,ENGR1411B
CHEM1315,MATH1523,MUNM1113,PHIL1013,CHEM1315B,.,.
GEOL1104,MATH1643,MUNM1743,ENGL1113,HES 2823,GEOL1104B,.
MATH1823,SPAN2113,UCOL1002,CHEM1315,ENGL1213,MATH1823B,CHEM1315B
CHEM1315,SPAN3073,ENGR1411,MATH2433,ENGL1213,CHEM1315B,ENGR1411B
.,MUTE1130,MUTH1511,MUTH1611,MUED1730,MUED1732,EUPH2010
ENGL1213,MATH1523,MUTE1130,P SC1113,ENGR1411,C S 1323,ENGR1411B
PSY 1113,SPAN1115,FMS 1013,MATH1823,.,.,.
ENGL1113,MUNM1113,PSY 1113,BIOL1114,BIOL1121,HES 2823,.
CHEM1315,MATH1823,METR1111,MUNM1113,UNIV1210,SOC 1523,CHEM1315B
MUNM1113,P SC1113,CHEM1315,MATH1914,ENGR1410,P SC1113B,CHEM1315B
CHEM1315,AHS 1400,MATH1914,ENGL1113,MATH1914B,CHEM1315B,.
ECON1113,ENGL1113,HES 1221,MATH1643,UCOL1002,ECON1113B,.
CHEM1315,PSY 1113,SOC 1523,MATH1523,CHEM1315B,.,.
B AD1001,COMM1113,ECON1113,DRAM1713,UCOL1022,ENGL1113,DRAM1713B
AVIA1113,AVIA1222,N S 0110B,N S 1132,METR1014,AVIA1111,METR1014B
COMM1113,ECON1113,MUNM1113,SPAN2113,MATH1743,ECON1113B,COMM1113B
C S 1313,MATH1823,IPE 1013,MUNM1113,GEOG1203,MATH1823B,C S 1313B
AME 2113,AME 2213,PHYS2524,ENGR1411,EXPO1213,AME 2223,PHYS2524B
DANC1212,AHS 1400,MATH1523,HIST1493,BIOL1114,BIOL1121,HIST1493B
ENGL1113,AHS 1400,UCOL1002,WGS 1003,SOC 1113,.,.
CHEM1425B,.,MUNM1113,CHIN2113,PSY 1113,.,.
CHEM1315,.,.,PSY 1113,MATH1914,CHEM1315B,.
SPAN1115,UCOL1002,IAS 1223,ENGL1213,DMAT0123,.,.
ENGL1113,PSY 1113,SOC 1523,FMS 1013,DMAT0113,.,.
MATH3113,PHYS2514,PSY 1113,ENGR1411,EXPO1213,PHYS2514B,ENGR1411B
GEOG1114,P SC1113,ANTH2203,UCOL1022,HIST1613,P SC1113B,GEOG1114B
CHEM1315,HIST1493,ENGR1411,MATH2934,MATH2934B,.,HIST1493B
AHS 1400,RELS1113,.,.,BIOL1114,PSY 2003,BIOL1121
CHEM1315,MATH2423,ENGR1411,CHEM3133B,.,MATH2423B,ENGR1411B
GEOG1103,MATH1523,BIOL1114,BIOL1121,ENGL1213,GEOG1103B,.
B AD1001,A HI1113,P SC1113,EXPO1213,JMC 1013,P SC1113B,.
ENGL1113,CHEM1315,MATH1914,MATH1914B,CHEM1315B,.,.
PSY 1113,UCOL1022,ENGL1213,BIOL1114,BIOL1121,MATH1643,.
CHEM1315,MATH1643,MUTE1130,SPAN1115,ENGL1113,CHEM1315B,.
CHEM1315,DANC1315,.,MATH2423,SPAN1115,DANC2512,.
MATH1643,SPAN1115,BIOL1114,HIST1483,HIST1483B,.,.
RUSS1115,HIST1493,FMS 1013,ENGL2273,HIST1493B,.,.
PSY 1113,BIOL1134,MUTE1290,MATH1743,HIST1723,BIOL1134B,.
CHEM1315,MATH2443,MUNM1743,MUTE1130,ENGR1411,CHEM1315B,ENGR1411B
CHEM1315,AHS 1400,MATH1643,UCOL1002,HES 1351,PSY 2403,CHEM1315B
COMM1113,PSY 1113,UCOL1002,SPAN1115,COMM1113B,.,.
AHS 1400,MATH1523,GERM1115,PSY 1113,FMS 1013,.,.
A HI1113,ANTH1113,ARCH1121,ARCH1154,ARCH1112,.,.
COMM1113,ECON1113,ENGL1113,SPAN2223,UNIV1210,MATH2123,COMM1113B
ANTH2203,A HI1113,ENGL1213,SOC 1113,JMC 1013,GEOL1003,.
MUTE1140,MUTE2271,CELO2020,PSY 1113,MUTE1000,ENGL1113,PHYS1114
ENGL1113,DANC2412,MATH1503,UCOL1002,I D 1153,I D 1151,I D 1112
CH E2002,CHEM3053,PHYS2524,ENGR2002,MATH3113,CH E2033,PHYS2524B
ECON1123,DRAM2713,MATH1643,UCOL1002,SOC 1113,.,.
CHEM1315,PHIL1103,ENGR1411,MATH1523,ENGL1113,CHEM1315B,ENGR1411B
CHEM1315,MUTE1130,ENGR1411,MATH2423,ENGL1113,CHEM1315B,ENGR1411B
SOC 1523,PHIL1113,UCOL1002,FMS 1013,JMC 1013,.,.
AHS 1400,MATH1523,WGS 1003,BIOL1114,BIOL1121,.,.
ENGR1411,FMS 1013,.,.,MATH1914,CHEM1315B,ENGR1411B
FR  1115,PSY 1113,BIOL1124,BIOL1124B,.,.,.
MATH1523,MUNM2313,P SC1113,ENGR1411,C S 1323,UCOL1002,P SC1113B
MUNM1113,ENGR1411,CHEM1315,MATH1914,ENGL1113,CHEM1315B,MATH1914B
CHEM1315,ENGL1213,MATH1743,PSY 1113,CHEM1315B,.,.
CHEM1315,A HI1113,ENGL1113,MATH1823,CHEM1315B,.,.
CHEM1315,A HI1113,ENGR1411,MATH1914,EXPO1213,MATH1914B,CHEM1315B
A HI1113,BIOL1114,BIOL1121,ENGL1113,HES 1351,MATH1743,.
B AD1001,COMM1113,MATH1643,ENGL1113,B AD2091,SOC 1113,MUNM2313
ENGL1113,SPAN1115,UCOL1002,BIOL1114,BIOL1121,.,.
ENGL1113,P SC1113,SOC 1113,ARCH1121,ARCH1154,ARCH1112,P SC1113B
CHEM1315,ENGR1411,HIST1493,MATH1914B,.,HIST1493B,CHEM1315B
EXPO1213,HIST1493,UNIV1210,ITAL2113,CAS 2033,JMC 1013,HIST1493B
MATH1643,P SC1113,SPAN1225,EXPO1213,.,.,.
ASTR1514,PHIL1103,UCOL1002,PHIL1113,PHIL1013,ASTR1514B,.
CHEM1315,MATH1823,UCOL1002,P SC1113,ENGR1411,P SC1113B,CHEM1315B
IAS 2003,ARAB1115,MATH1503,WGS 1003,UCOL1002,.,.
ITAL1115,PSY 1113,ENGR1411,MUNM1113,MATH1914,EXPO1213,COMM1113
CHEM1315,ENGL1113,PSY 1113,MATH1914,MATH1914B,CHEM1315B,.
CHEM1315,ENGL1113,ENGR1411,.,.,PHIL1013,MATH2924B
A HI1113,UCOL1002,GEOG1213,HES 1981,ENGL1113,MATH1743,GEOG1103
ASTR1504,NAS 1013,UCOL1002,PHIL1213,JMC 1013,ASTR1504B,.
CHEM1315,LAT 1115,BIOL1114,MATH1823,CHEM1315B,.,.
ENGL1113,HIST1493,MUNM1113,PHYS2524,ENGR1411,ENGR1411B,PHYS2524B
B AD1001,RUSS1115,UNIV1210,EXPO1213,MATH1743,PHIL1273,PHIL1273B
CHEM1315,AHS 1400,UCOL1002,BIOL1124,BIOL1124B,CHEM1315B,.
ENGL1113,AHS 1400,DANC1713,BIOL1114,BIOL1121,UCOL1002,MATH1743
HES 1021,MATH1643,ARAB1115,UCOL1022,IAS 2003,MUNM2003,.
HES 3021,AHS 1400,PSY 1113,UCOL1002,BIOL1114,BIOL1121,.
CHEM1315,ENGL1113,ENGR1411,MATH1914,MUNM1113,MATH1914B,CHEM1315B
AHS 1400,MATH1643,UCOL1002,ENGL1113,BIOL1114,BIOL1121,.
ENGL1213,MATH1523,MUNM1113,PSY 1113,UCOL1002,.,.
MATH2513B,METR2011,METR2013,C S 1323,MATH2433,C S 1323B,.
CHEM1315,MATH1743,MUNM1113,HIST1483,COMM1113,HIST1483B,CHEM1315B
CHEM1315,ENGL1213,DANC1713,PSY 1113,CHEM1315B,.,.
CHEM1315,ENGL1113,ENGR1411,UCOL1002,MATH1823,CHEM1315B,ENGR1411B
MUNM1113,P SC1113,HON 2970,BIOL1124,BIOL1124B,P SC1113B,.
MATH1823,UCOL1002,ENGR1411,CHEM1315,ENGL1113,CHEM1315B,MATH1823B
CHEM1315,MUNM1113,UCOL1002,HSCI1003,CHEM1315B,.,.
COMM1113,ECON1113,MATH1743,ENGL1213,PHIL1273,COMM1113B,PHIL1273B
ENGL1113,FMS 1013,SPAN1115,BIOL1124,BIOL1124B,.,.
MATH1503,P SC1113,HSCI2133,UCOL1002,GEOG1213,P SC1113B,.
ENGL1213,AHS 1400,RELS1113,PSY 1113,BIOL1114,BIOL1121,.
CHEM1315,MUNM1113,ENGL1213,MATH1914,MATH1914B,CHEM1315B,.
HES 1021,P SC1113,ENGR1411,MATH1914,ENGL1113,MATH1914B,P SC1113B
CHEM1315,MATH1823,PSY 1113,ENGR1411,ENGR1411B,CHEM1315B,.
PSY 1113,SPAN1225,HON 2973,BIOL1114,BIOL1121,.,.
MATH2423,FR  1115,UNIV1210,CHEM3064,RELS2403,UCOL2423,.
DRAM2713,FR  1225,SPAN2223,MATH1823,BIOL1124,BIOL1124B,.
HES 1351,ENGL1113,MATH1643,UCOL1002,UCOL1022,HIST1483,HIST1483B
CHEM1315,PSY 1113,ENGL1213,MATH1914,CHEM1315B,MATH1914B,.
AHS 1400,SOC 1113,PSY 2603,ENGL1213,BIOL1114,BIOL1121,.
CHEM1315,ENGL1315,.,EDAH2963,MATH1743,UCOL1022,.
COMM1113,ECON1113,MATH1643,UCOL1002,PHIL1273,ECON1113B,COMM1113B
EXPO1213,AHS 1400,UCOL1002,MATH1643,BIOL1114,BIOL1121,.
ECON1113,MATH1643,SPAN1115,UCOL1002,ENGL1213,ECON1113B,.
ECON1123,ENGL1113,PSY 1113,UCOL1002,MATH1643,UCOL1022,ECON1123B
CHEM1315,ENGL1113,UCOL1002,MATH1743,CHEM1315B,.,.
ENGL1113,MATH1643,MUNM1113,UCOL1002,BIOL1114,.,.
MATH1823,ENGR1411,FMS 1013,CHEM1315,CHEM1315B,MATH1823B,ENGR1411B
CHEM1315,ENGL1113,HES 1121,MATH1523,UCOL1002,ENGR1411,CHEM1315B
AHS 1400,UCOL1002,ENGL1113,SOC 1523,ANTH2253,.,.
CHEM1315,SPAN1115,UCOL1002,HES 1823,CHEM1315B,.,.
CHEM1315,UCOL1002,FMS 1315B,.,MATH1823,ENGL1913,.
B AD1001,ECON1113,DRAM2713,MATH1743,PSY 1113,PHIL1273,PHIL1273B
GEOG1103,P SC1113,PHIL1113,BIOL1005,GEOG1103B,P SC1113B,BIOL1005B
ECON1123,GEOL1104,MUNM1113,MATH1743B,.,ECON1123B,.
CHEM1315,ENGL1113,HIST1493,ENGR1411,MATH1914,UNIV1210,CHEM1315B
ENGL1113,ASTR1504,MATH1503,UCOL1002,ASTR1504B,.,.
ECON1123,MATH3113,PHYS2514,ENGR1411,AME 2402,ECON1123B,PHYS2514B
CHEM3053,A HI1113,AHS 1400,SPAN1115,PSY 1113,.,.
MUNM1113,PHYS2514,ENGL1213,MATH2924,MATH2924B,PHYS2514B,.
CHEM1315,.,.,PSY 1113,MATH1914,ENGR1410,CHEM1315B
SPAN3853,ENGR1411,HON 2970,MATH2433,C S 1323,ENGR1411B,.
CHEM1315,MATH1743,ANTH1113,BIOL1124,CHEM1315B,BIOL1124B,.
ENGL1213,DANC2412,MATH1643,HES 2913,SOC 1113,.,.
CHEM1315,ENGL1113,MATH1523,PSY 1113,CHEM1315B,.,.
B AD1001,ECON1113,MATH1643,METR2603,ENGL1113,ECON1113B,.
ECON1123,MATH1523,NAS 1013,PHIL1483,.,PHIL1273,HIST1483B
DANC1713,SPAN1115,SOC 1113,ENGL1213,.,.,.
CHEM1315,MATH1823,PSY 1113,UCOL1022,CHEM1315B,MATH1823B,.
ENGL1113,AHS 1400,MATH1503,UCOL1002,PHIL1263,BIOL1124,BIOL1124B
SPAN1115,PSY 1113,ENGL1113,UCOL1002,JMC 1013,.,.
C S 1313,METR1111,METR2011,METR2013,PHYS1311,PHYS2514,UNIV1210
EXPO1213,JMC 1013,UCOL1022,MATH1503,FMS 1013,.,.
CHEM1315,MATH2423,PSY 1113,EXPO1213,CHEM1315B,.,.
ENGR1411,ANTH1113,MATH1523,MUNM2413,GEOG1103,ENGR1411B,.
ENGL1113,PSY 1113,ENGR1411,BIOL1114,BIOL1121,MATH1914,MATH1914B
ENGL1113,HES 2131,MATH1503,SOC 1113,BIOL1114,BIOL1121,.
ENGL1213,HES 1031,MUNM1113,JAPN1115,JMC 1013,.,.
ENGL1113,PSY 1113,SOC 1113,MUNM1113,.,.,.
ECON1123,GERM2223,ENGL1213,MATH1743,.,.,.
ENGL1113,HIST1493,PHYS2514,PSY 1113,ENGR1411,MATH2433,PHYS2514B
P SC1113,PSY 1113,ENGR1411,ANTH1113,C S 1323,MATH3333,P SC1113B
AHS 1400,UCOL1002,PSY 2603,BIOL1114,BIOL1121,ENGL1213,.
PSY 1113,ANTH1413B,PHIL1263,BIOL1124,BIOL1124B,.,.
B AD1001,COMM1113,ECON1113,ENGL1113,MATH1643,UCOL1002,COMM1113B
ENGL1113,HIST1493,MUNM2313,PHIL1013,PSY 1113,HIST1493B,.
ENGL1113,MATH1643,UCOL1002,SPAN1225,ANTH2253,.,.
ENGL1113,MATH1503,PSY 1113,UCOL1002,BIOL1114,BIOL1121,.
CHEM1315,GEOG1103,ENGR1411,MATH1823,AFAM2003,CHEM1315B,GEOG1103B
CHEM1315,MUNM1113,UCOL1022,MATH1914B,.,CHEM1315B,.
COMM1113,ENGL1113,P SC1113,MATH1503,SOC 1113,P SC1113B,COMM1113B
JMC 1013,FR  1225,FMS 1013,HES 1823,.,.,.
CHEM1315,ENGL1113,PSY 1113,MATH1914,MATH1914B,CHEM1315B,.
